id,faculty_name,lecture_name,register,passed
10042,文学部,スペイン語(初級)II,"{7,NULL,NULL,NULL,NULL}","{6,NULL,NULL,NULL,NULL}"
10043,文学部,スペイン語(中級I),"{6,7,NULL,NULL,NULL}","{5,6,NULL,NULL,NULL}"
10044,文学部,スペイン語(中級II),"{7,6,NULL,NULL,NULL}","{6,6,NULL,NULL,NULL}"
10045,文学部,スラブ語学スラブ文学(演習),"{54,48,31,19,17}","{47,41,28,15,12}"
10046,文学部,スラブ語学スラブ文学(外国語実習),"{14,13,13,5,6}","{12,8,10,2,6}"
10047,文学部,スラブ語学スラブ文学(講義),"{53,78,57,78,75}","{37,57,40,55,63}"
10048,文学部,スラブ語学スラブ文学(講読),"{31,36,43,33,30}","{26,30,36,29,24}"
10049,文学部,スラブ語学スラブ文学(特殊講義),"{20,27,24,31,16}","{19,14,20,22,10}"
10050,文学部,スワヒリ語(初級),"{8,10,1,4,4}","{6,8,0,3,3}"
10051,文学部,スワヒリ語(中級),"{3,1,2,4,2}","{2,1,2,3,1}"
10052,文学部,タイ語I(初級),"{9,11,14,7,10}","{5,8,12,5,8}"
10053,文学部,タイ語II(初級),"{3,4,12,5,9}","{3,3,10,4,7}"
10054,文学部,チベット語(初級),"{10,28,18,9,12}","{5,15,6,7,7}"
10055,文学部,ドイツ語学ドイツ文学(演習I),"{10,7,3,7,7}","{10,7,3,7,6}"
10056,文学部,ドイツ語学ドイツ文学(演習II),"{9,11,5,10,7}","{9,11,5,8,7}"
10057,文学部,ドイツ語学ドイツ文学(演習III),"{7,7,6,8,8}","{6,7,6,7,7}"
10058,文学部,ドイツ語学ドイツ文学(外国語実習),"{8,7,2,6,10}","{6,6,2,6,9}"
10059,文学部,ドイツ語学ドイツ文学(講義),"{130,84,103,110,122}","{105,61,69,73,87}"
10060,文学部,ドイツ語学ドイツ文学(講読),"{41,45,35,13,44}","{36,38,28,11,42}"
10061,文学部,ドイツ語学ドイツ文学(特殊講義),"{30,32,33,41,47}","{25,23,23,26,34}"
10062,文学部,ビルマ語I(初級),"{13,12,10,5,1}","{12,10,10,5,1}"
10063,文学部,ヒンディー語(初級),"{6,10,8,10,2}","{4,5,6,9,0}"
10064,文学部,フランス語(上級),"{11,4,1,4,1}","{4,2,0,2,0}"
10065,文学部,フランス語(中級),"{8,10,14,1,2}","{3,8,10,1,1}"
10066,文学部,フランス語学(講義),"{41,36,24,9,15}","{33,33,19,6,13}"
10067,文学部,フランス語学フランス文学(演習),"{5,5,2,8,4}","{3,3,1,6,2}"
10068,文学部,フランス語学フランス文学(演習I),"{3,10,NULL,6,3}","{3,8,NULL,5,2}"
10069,文学部,フランス語学フランス文学(演習II),"{8,9,10,2,6}","{8,9,10,2,6}"
10070,文学部,フランス語学フランス文学(外国語実習),"{2,4,7,6,4}","{2,3,6,5,2}"
10071,文学部,フランス語学フランス文学(講読),"{45,45,41,39,42}","{37,30,33,30,34}"
10072,文学部,フランス語学フランス文学(特殊講義),"{19,38,33,34,17}","{14,25,21,21,8}"
10073,文学部,フランス文学(講義),"{75,88,117,92,128}","{46,58,87,60,69}"
10074,文学部,ベトナム語I(初級),"{13,7,8,6,3}","{9,6,7,6,2}"
10075,文学部,ベトナム語II(初級),"{2,4,6,5,2}","{1,2,4,5,1}"
10076,文学部,ヘブライ語(初級),"{10,7,11,8,4}","{7,4,6,6,3}"
10077,文学部,ヘブライ語(中級),"{3,1,3,4,2}","{2,1,3,4,2}"
10078,文学部,ポーランド語(初級I),"{10,27,14,20,11}","{6,19,8,10,7}"
10079,文学部,ポーランド語(中級II),"{4,2,1,4,2}","{2,2,1,4,2}"
10080,文学部,メディア文化学(演習I),"{33,29,26,21,NULL}","{29,26,26,21,NULL}"
10081,文学部,メディア文化学(演習II),"{133,125,149,132,NULL}","{92,78,94,101,NULL}"
10082,文学部,メディア文化学(演習IIIA),"{21,23,NULL,NULL,NULL}","{21,23,NULL,NULL,NULL}"
10083,文学部,メディア文化学(演習IIIB),"{20,23,NULL,NULL,NULL}","{20,23,NULL,NULL,NULL}"
10084,文学部,メディア文化学(講義),"{131,92,90,80,NULL}","{110,82,62,73,NULL}"
10085,文学部,メディア文化学(特殊講義),"{285,217,186,204,NULL}","{165,115,112,117,NULL}"
10086,文学部,ラテン語(4時間コース),"{14,8,13,20,18}","{9,5,7,14,11}"
10087,文学部,ラテン語(初級I),"{64,62,NULL,NULL,NULL}","{43,51,NULL,NULL,NULL}"
10088,文学部,ラテン語(初級II),"{46,46,NULL,NULL,NULL}","{35,41,NULL,NULL,NULL}"
10089,文学部,ロシア語(初級),"{24,27,20,28,24}","{17,23,13,22,18}"
10090,文学部,ロシア語(中級),"{18,9,14,10,NULL}","{14,8,11,9,NULL}"
10091,文学部,英語学(講義A),"{35,32,23,40,31}","{27,25,18,36,21}"
10092,文学部,英語学(講義B),"{30,22,21,40,21}","{28,19,19,32,19}"
10093,文学部,英語学英文学(演習I),"{23,31,31,27,35}","{23,26,28,24,30}"
10094,文学部,英語学英文学(演習II),"{8,16,10,19,12}","{8,16,9,18,12}"
10095,文学部,英語学英文学(外国語実習),"{15,16,17,34,33}","{14,14,14,32,31}"
10096,文学部,英語学英文学(講読),"{60,44,53,58,54}","{51,32,42,48,44}"
10097,文学部,英語学英文学(特殊講義),"{69,81,83,90,169}","{47,57,46,57,105}"
10098,文学部,英語論文作成法,"{18,24,12,18,21}","{16,19,10,16,17}"
10099,文学部,英文学(講義A),"{32,43,27,49,36}","{15,24,15,33,27}"
10100,文学部,英文学(講義B),"{51,45,51,62,52}","{43,35,38,50,46}"
10101,文学部,科学史(講義),"{82,62,49,81,72}","{70,47,38,58,38}"
10102,文学部,科学哲学(講義),"{100,49,88,65,56}","{74,39,62,41,35}"
10103,文学部,科学哲学科学史(演習),"{15,36,25,31,29}","{12,25,18,18,20}"
10104,文学部,科学哲学科学史(卒論演習I),"{4,2,3,2,1}","{4,2,3,2,1}"
10105,文学部,科学哲学科学史(卒論演習II),"{4,2,4,1,1}","{4,2,4,1,1}"
10106,文学部,科学哲学科学史(特殊講義),"{58,33,63,37,76}","{30,14,33,20,45}"
10107,文学部,基礎現代文化学系ゼミナール,"{43,74,26,45,53}","{35,48,18,35,42}"
10108,文学部,系共通科目(心理学)(講義IId)(発達心理学),"{31,24,24,20,NULL}","{23,20,22,16,NULL}"
10109,文学部,系共通科目(心理学)(講義Kb)(学習・言語心理,"{36,NULL,21,27,NULL}","{26,NULL,15,16,NULL}"
10110,文学部,現代史学(演習),"{26,20,27,21,12}","{25,19,27,20,12}"
10111,文学部,現代史学(演習II),"{36,40,57,42,18}","{36,36,54,39,13}"
10112,文学部,現代史学(演習III),"{45,53,45,34,47}","{45,53,45,34,44}"
10113,文学部,現代史学(講義I),"{77,62,NULL,NULL,NULL}","{65,55,NULL,NULL,NULL}"
10114,文学部,現代史学(講義II),"{64,55,NULL,NULL,NULL}","{52,34,NULL,NULL,NULL}"
10115,文学部,現代史学(特殊講義),"{177,183,169,178,185}","{90,110,107,110,104}"
10116,文学部,現代文化学(基礎演習ⅡA),"{11,16,NULL,NULL,NULL}","{10,15,NULL,NULL,NULL}"
10117,文学部,現代文化学(基礎演習ⅡB),"{17,22,NULL,NULL,NULL}","{17,22,NULL,NULL,NULL}"
10118,文学部,現代文化学[英](講読I),"{72,91,84,84,60}","{68,70,57,59,48}"
10119,文学部,現代文化学[中](講読V),"{28,9,15,14,15}","{27,7,14,12,12}"
10120,文学部,現代文化学[独](講読II),"{21,27,28,25,9}","{17,21,21,17,6}"
10121,文学部,現代文化学[仏](講読III),"{20,14,18,18,4}","{12,13,14,17,3}"
10122,文学部,現代文化学[露](講読IV),"{4,6,NULL,NULL,1}","{2,5,NULL,NULL,1}"
10123,文学部,現代文化学〔伊〕(講読VI),"{2,2,NULL,NULL,NULL}","{0,2,NULL,NULL,NULL}"
10124,文学部,言語学(演習),"{57,44,49,60,39}","{46,39,39,52,33}"
10125,文学部,言語学(基礎演習),"{28,44,41,45,39}","{24,32,38,34,19}"
10126,文学部,言語学(講義I),"{92,93,70,87,90}","{71,56,51,59,72}"
10127,文学部,言語学(講義II),"{94,88,101,112,131}","{61,53,58,59,98}"
10128,文学部,言語学(卒論演習),"{13,14,12,17,10}","{13,11,11,15,10}"
10129,文学部,言語学(特殊講義),"{119,139,127,122,159}","{70,81,74,81,83}"
10130,文学部,古代エジプト語・コプト語(初級),"{91,NULL,NULL,NULL,NULL}","{66,NULL,NULL,NULL,NULL}"
10131,文学部,古代エジプト語・コプト語(中級),"{34,NULL,NULL,NULL,NULL}","{26,NULL,NULL,NULL,NULL}"
10132,文学部,考古学(演習I),"{1,2,5,5,2}","{1,2,5,5,2}"
10133,文学部,考古学(演習III),"{5,8,4,4,3}","{5,5,2,4,2}"
10134,文学部,考古学(講義),"{43,NULL,NULL,NULL,60}","{40,NULL,NULL,NULL,43}"
10135,文学部,考古学(講読),"{2,2,3,9,4}","{2,2,2,9,3}"
10136,文学部,考古学(実習),"{6,1,2,7,6}","{6,1,2,7,6}"
10137,文学部,考古学(特殊講義),"{79,69,94,92,66}","{59,47,71,65,50}"
10138,文学部,行動・環境文化学系ゼミナール,"{116,111,85,84,75}","{98,89,63,74,63}"
10139,文学部,国語学(講義),"{26,50,44,47,68}","{20,39,36,33,54}"
10140,文学部,国語学国文学(演習),"{73,77,115,117,99}","{59,65,70,88,70}"
10141,文学部,国語学国文学(講読),"{25,19,38,22,35}","{22,14,25,20,27}"
10142,文学部,国語学国文学(卒論演習),"{21,23,28,27,25}","{20,20,21,21,21}"
10143,文学部,国語学国文学(特殊講義),"{214,238,202,174,284}","{124,148,103,108,157}"
10144,文学部,国文学(講義),"{47,68,63,67,66}","{36,47,47,42,42}"
10145,文学部,社会学(演習I),"{56,51,66,57,42}","{52,44,63,50,38}"
10146,文学部,社会学(演習II),"{5,4,NULL,NULL,4}","{2,3,NULL,NULL,4}"
10147,文学部,社会学(講義),"{170,184,160,194,141}","{127,127,105,139,85}"
10148,文学部,社会学(実習),"{33,30,36,29,41}","{25,22,33,28,38}"
10149,文学部,社会学(卒論演習),"{26,36,24,41,33}","{19,31,22,37,27}"
10150,文学部,社会学(特殊講義),"{532,619,701,478,582}","{375,381,450,302,376}"
10151,文学部,社会学[英](講読),"{52,55,65,56,82}","{48,47,56,51,73}"
10152,文学部,宗教学(演習),"{20,42,28,15,31}","{12,32,20,12,24}"
10153,文学部,宗教学(基礎演習),"{16,30,26,23,14}","{16,27,22,20,8}"
10154,文学部,宗教学(講読),"{18,60,63,31,39}","{11,47,51,26,27}"
10155,文学部,宗教学(特殊講義),"{51,99,72,56,110}","{25,42,41,20,52}"
10156,文学部,宗教学A(講義),"{73,95,93,105,74}","{47,56,61,78,46}"
10157,文学部,宗教学B(講義),"{86,104,91,127,84}","{60,56,64,79,43}"
10158,文学部,書道,"{28,13,25,53,29}","{18,7,23,43,23}"
10159,文学部,心理学(演習),"{41,41,33,37,41}","{37,41,31,32,39}"
10160,文学部,心理学(演習)(心理演習),"{7,NULL,NULL,NULL,NULL}","{7,NULL,NULL,NULL,NULL}"
10161,文学部,心理学(講義),"{152,144,117,111,176}","{115,104,70,67,125}"
10162,文学部,心理学(講読),"{33,36,28,27,30}","{32,34,26,26,29}"
10163,文学部,心理学(実習IA)(心理学実験),"{27,35,38,22,NULL}","{26,25,28,14,NULL}"
10164,文学部,心理学(実習IB),"{18,23,26,19,19}","{18,20,24,17,16}"
10165,文学部,心理学(実習IIA)(心理学統計法),"{29,22,36,25,NULL}","{28,19,29,18,NULL}"
10166,文学部,心理学(実習IIB)(心理学統計法),"{25,22,32,19,NULL}","{25,17,27,17,NULL}"
10167,文学部,心理学(実習III),"{18,24,19,15,20}","{15,18,12,9,15}"
10168,文学部,心理学(特殊講義),"{15,35,27,68,171}","{7,24,14,37,105}"
10169,文学部,心理学(特殊講義)(心理学的支援法),"{34,NULL,NULL,NULL,NULL}","{24,NULL,NULL,NULL,NULL}"
10170,文学部,心理学(特殊講義)(神経・生理心理学),"{19,22,28,20,NULL}","{18,15,21,16,NULL}"
10171,文学部,心理学(特殊講義)(臨床心理学概論),"{47,NULL,NULL,NULL,NULL}","{42,NULL,NULL,NULL,NULL}"
10172,文学部,心理学(特殊講義A)(神経・生理心理学),"{31,40,28,18,NULL}","{25,22,12,9,NULL}"
10173,文学部,心理学(特殊講義A)(知覚・認知心理学),"{33,36,16,19,NULL}","{25,28,10,15,NULL}"
10174,文学部,心理学(特殊講義B)(神経・生理心理学),"{37,58,21,20,NULL}","{25,49,9,7,NULL}"
10175,文学部,心理学(特殊講義B)(知覚・認知心理学),"{42,46,20,16,NULL}","{28,37,11,10,NULL}"
10176,文学部,心理学概論,"{15,54,26,32,NULL}","{10,42,16,25,NULL}"
10177,文学部,心理学研究法(基礎講義)入門,"{28,42,48,35,38}","{19,31,24,19,31}"
10178,文学部,人文学の多面的展開,"{31,NULL,NULL,NULL,NULL}","{10,NULL,NULL,NULL,NULL}"
10179,文学部,西南アジア史学(演習I),"{5,1,7,3,5}","{5,0,7,3,5}"
10180,文学部,西南アジア史学(演習II),"{6,11,8,4,12}","{6,11,6,4,10}"
10181,文学部,西南アジア史学(講義),"{17,47,34,47,41}","{14,31,30,33,30}"
10182,文学部,西南アジア史学(講読),"{7,4,9,7,10}","{3,2,7,7,9}"
10183,文学部,西南アジア史学(実習),"{11,NULL,15,4,6}","{11,NULL,14,4,6}"
10184,文学部,西南アジア史学(特殊講義),"{40,40,72,30,73}","{32,31,44,18,41}"
10185,文学部,西洋古典学(講義),"{99,203,45,47,68}","{67,133,27,31,47}"
10186,文学部,西洋古典学(講読),"{18,8,10,4,9}","{17,7,6,4,6}"
10187,文学部,西洋古典学(特殊講義),"{8,3,1,2,4}","{8,3,0,2,3}"
10188,文学部,西洋古典学(文学演習),"{25,14,3,4,6}","{25,12,3,4,4}"
10189,文学部,西洋史学(演習I),"{8,8,6,4,7}","{8,8,6,4,7}"
10190,文学部,西洋史学(演習II),"{5,6,NULL,8,11}","{5,5,NULL,8,10}"
10191,文学部,西洋史学(演習III),"{3,4,9,3,9}","{3,2,3,1,8}"
10192,文学部,西洋史学(演習IV),"{6,7,3,6,9}","{6,7,3,6,8}"
10193,文学部,西洋史学(演習V),"{12,12,9,15,18}","{12,10,5,13,17}"
10194,文学部,西洋史学(講義),"{34,59,41,59,41}","{29,52,33,43,34}"
10195,文学部,西洋史学(実習),"{12,14,9,7,18}","{11,13,7,6,17}"
10196,文学部,西洋史学(特殊講義),"{191,210,244,164,276}","{123,146,149,102,170}"
10197,文学部,西洋史学[伊](講読),"{4,1,2,1,2}","{4,1,2,1,1}"
10198,文学部,西洋史学[英](講読),"{29,32,27,22,33}","{27,22,16,14,26}"
10199,文学部,西洋史学[独](講読),"{8,8,4,9,7}","{3,3,4,5,4}"
10200,文学部,西洋史学[仏](講読),"{15,10,12,8,8}","{14,9,10,5,7}"
10201,文学部,西洋史学[露](講読),"{1,1,NULL,1,1}","{1,0,NULL,1,1}"
10202,文学部,西洋哲学史[近世](特殊講義),"{20,58,NULL,NULL,36}","{7,16,NULL,NULL,21}"
10203,文学部,西洋哲学史[古代](特殊講義),"{50,70,8,8,7}","{10,24,2,2,4}"
10204,文学部,西洋哲学史[中世](特殊講義),"{7,16,6,5,4}","{3,5,1,0,2}"
10205,文学部,西洋哲学史〔近世〕(演習),"{16,7,1,8,9}","{10,4,1,5,8}"
10206,文学部,西洋哲学史〔近世〕(講義),"{110,122,27,22,113}","{51,67,20,17,81}"
10207,文学部,西洋哲学史〔古代〕(演習),"{4,4,5,5,12}","{2,3,4,5,11}"
10208,文学部,西洋哲学史〔古代〕(講義),"{109,138,87,88,77}","{71,63,62,55,55}"
10209,文学部,西洋哲学史〔中世〕(演習),"{5,2,1,2,4}","{5,0,0,2,4}"
10210,文学部,西洋哲学史〔中世〕(講義),"{75,102,56,85,61}","{41,55,32,51,25}"
10211,文学部,西洋美術史(講義),"{154,93,83,100,77}","{134,80,64,83,61}"
10212,文学部,西洋文化学系ゼミナール,"{50,45,30,60,57}","{26,28,11,44,39}"
10213,文学部,西洋文学入門(講義),"{45,39,27,39,31}","{43,34,22,30,22}"
10214,文学部,卒業論文,"{290,287,255,266,271}","{228,219,200,213,214}"
10215,文学部,地理学(演習),"{3,3,5,7,8}","{3,3,5,4,8}"
10216,文学部,地理学(演習IA),"{18,16,NULL,NULL,NULL}","{18,14,NULL,NULL,NULL}"
10217,文学部,地理学(演習IB),"{16,16,NULL,NULL,NULL}","{16,16,NULL,NULL,NULL}"
10218,文学部,地理学(演習IIA),"{15,10,NULL,NULL,NULL}","{15,10,NULL,NULL,NULL}"
10219,文学部,地理学(演習IIB),"{17,10,NULL,NULL,NULL}","{16,9,NULL,NULL,NULL}"
10220,文学部,地理学(講義I),"{76,NULL,NULL,NULL,NULL}","{73,NULL,NULL,NULL,NULL}"
10221,文学部,地理学(講義II),"{93,NULL,NULL,NULL,NULL}","{82,NULL,NULL,NULL,NULL}"
10222,文学部,地理学(実習),"{26,21,19,19,20}","{25,20,16,14,19}"
10223,文学部,地理学(特殊講義),"{358,335,277,307,234}","{253,232,177,221,164}"
10224,文学部,地理学[英](講読),"{53,45,NULL,NULL,NULL}","{49,42,NULL,NULL,NULL}"
10225,文学部,地理学[中](講読),"{3,NULL,NULL,1,3}","{2,NULL,NULL,0,3}"
10226,文学部,地理学[仏](講読),"{1,1,1,1,3}","{1,1,1,0,2}"
10227,文学部,中国語学(講義),"{26,29,9,11,26}","{21,19,7,4,23}"
10228,文学部,中国語学中国文学(外国語実習),"{14,19,8,9,10}","{10,13,6,7,8}"
10229,文学部,中国語学中国文学(語学演習),"{15,13,9,12,8}","{11,12,7,11,5}"
10230,文学部,中国語学中国文学(講読),"{9,20,19,14,4}","{6,17,16,12,4}"
10231,文学部,中国語学中国文学(卒論演習),"{3,3,1,2,2}","{2,2,1,2,1}"
10232,文学部,中国語学中国文学(特殊講義),"{30,69,45,33,26}","{19,41,34,23,15}"
10233,文学部,中国語学中国文学(文学演習),"{4,7,9,4,6}","{3,7,6,3,3}"
10234,文学部,中国哲学史(演習),"{9,12,15,14,15}","{9,10,12,13,13}"
10235,文学部,中国哲学史(講義),"{106,101,82,81,56}","{72,60,51,50,36}"
10236,文学部,中国哲学史(講読),"{3,1,4,5,10}","{3,0,2,3,8}"
10237,文学部,中国哲学史(特殊講義),"{15,14,55,53,57}","{11,8,46,50,42}"
10238,文学部,中国文学(講義),"{41,68,78,77,92}","{33,51,54,57,71}"
10239,文学部,朝鮮語(初級A),"{33,38,33,25,19}","{24,33,25,20,18}"
10240,文学部,朝鮮語(初級B),"{18,18,22,18,14}","{17,14,16,15,8}"
10241,文学部,朝鮮語(中級A),"{5,6,9,2,6}","{4,6,9,1,5}"
10242,文学部,朝鮮語(中級B),"{7,7,8,2,5}","{5,7,7,1,5}"
10243,文学部,哲学(演習),"{22,46,68,75,22}","{14,29,45,49,20}"
10244,文学部,哲学(演習I),"{142,100,56,56,92}","{74,54,36,36,57}"
10245,文学部,哲学(演習II),"{27,23,18,17,18}","{20,12,13,13,12}"
10246,文学部,哲学(演習III),"{22,22,19,15,16}","{19,14,14,11,14}"
10247,文学部,哲学(講義),"{69,61,65,61,50}","{39,35,42,39,31}"
10248,文学部,哲学(特殊講義),"{100,106,126,105,50}","{53,30,49,37,17}"
10249,文学部,哲学・西洋哲学史(卒論演習),"{9,14,10,11,16}","{8,13,8,9,14}"
10250,文学部,哲学基礎文化学系ゼミナール,"{25,27,20,25,18}","{14,16,9,21,8}"
10251,文学部,東洋史学(演習),"{1,4,5,4,6}","{1,4,5,3,5}"
10252,文学部,東洋史学(演習I),"{16,15,6,8,NULL}","{15,14,6,8,NULL}"
10253,文学部,東洋史学(演習II),"{9,8,5,3,11}","{9,7,5,2,10}"
10254,文学部,東洋史学(演習III),"{2,6,3,2,NULL}","{1,6,2,2,NULL}"
10255,文学部,東洋史学(講義),"{67,54,50,63,53}","{66,39,43,48,34}"
10256,文学部,東洋史学(講読),"{24,15,12,8,9}","{24,14,11,8,9}"
10257,文学部,東洋史学(実習),"{5,6,3,3,3}","{5,6,3,3,3}"
10258,文学部,東洋史学(特殊講義),"{130,177,146,110,137}","{86,122,90,62,78}"
10259,文学部,東洋文化学系ゼミナール,"{9,32,27,32,45}","{6,24,17,23,28}"
10260,文学部,日本・東洋美術史(講義),"{112,151,124,160,101}","{69,104,76,106,59}"
10261,文学部,日本史学(演習I),"{24,52,44,54,44}","{20,40,36,44,35}"
10262,文学部,日本史学(演習II),"{36,25,30,23,22}","{32,16,24,16,14}"
10263,文学部,日本史学(基礎演習),"{33,16,31,21,23}","{32,14,28,19,23}"
10264,文学部,日本史学(講義),"{50,66,45,62,55}","{48,57,41,52,43}"
10265,文学部,日本史学(講読),"{33,17,31,25,32}","{31,14,28,25,29}"
10266,文学部,日本史学(実習),"{41,71,44,38,30}","{39,58,39,35,23}"
10267,文学部,日本史学(特殊講義),"{219,323,303,267,305}","{140,218,199,179,158}"
10268,文学部,日本哲学史(演習I),"{1,1,2,6,3}","{0,0,0,3,1}"
10269,文学部,日本哲学史(基礎演習),"{12,15,7,15,17}","{10,11,2,11,11}"
10270,文学部,日本哲学史(講義),"{69,71,70,95,64}","{24,36,44,43,31}"
10271,文学部,日本哲学史(特殊講義),"{23,33,39,63,64}","{7,15,15,28,24}"
10272,文学部,博物館学I,"{92,96,61,61,65}","{78,70,44,56,61}"
10273,文学部,博物館学II,"{66,83,53,69,68}","{47,60,32,60,56}"
10274,文学部,博物館学III,"{53,63,53,65,57}","{46,50,39,52,51}"
10275,文学部,美学(講義),"{176,148,193,158,119}","{133,116,152,119,91}"
10276,文学部,美学美術史学(演習I),"{20,22,20,16,3}","{15,18,15,14,3}"
10277,文学部,美学美術史学(演習II),"{38,46,43,33,23}","{34,39,39,30,19}"
10278,文学部,美学美術史学(演習III),"{62,63,53,45,34}","{61,62,53,43,32}"
10279,文学部,美学美術史学(特殊講義),"{239,277,250,197,180}","{132,153,135,119,106}"
10280,文学部,美学美術史学[和](講読),"{22,16,25,18,19}","{20,14,21,16,16}"
10281,文学部,仏教学(演習),"{13,16,7,15,17}","{12,9,5,12,17}"
10282,文学部,仏教学(講義),"{81,101,84,54,90}","{56,77,37,18,44}"
10283,文学部,仏教学(講読I),"{5,3,1,2,2}","{4,3,1,2,2}"
10284,文学部,仏教学(特殊講義),"{16,11,11,11,14}","{16,10,8,6,12}"
10285,文学部,倫理学(演習),"{56,46,33,46,45}","{49,35,18,33,37}"
10286,文学部,倫理学(講義),"{55,52,55,48,54}","{44,40,45,33,34}"
10287,文学部,倫理学(特殊講義),"{97,81,35,51,73}","{61,41,18,20,34}"
10288,文学部,歴史基礎文化学系ゼミナール,"{112,140,101,132,114}","{95,128,83,99,91}"
10289,教育学部,Effective Learning Strategies,"{5,6,4,2,2}","{2,4,3,2,2}"
10290,教育学部,グループ・カウンセリング演習A(心理学的支援法),"{18,27,21,25,NULL}","{18,26,21,24,NULL}"
10291,教育学部,グループ・カウンセリング演習B(心理演習),"{17,24,18,23,NULL}","{17,24,18,23,NULL}"
10292,教育学部,メディア文化学演習I,"{1,1,2,1,3}","{1,1,2,1,3}"
10293,教育学部,メディア文化学演習II,"{1,2,2,1,2}","{1,2,1,1,2}"
10294,教育学部,メディア文化学概論,"{18,50,33,54,22}","{12,37,27,39,12}"
10295,教育学部,メディア文化学専門ゼミナールI,"{6,5,3,3,3}","{6,4,3,3,3}"
10296,教育学部,メディア文化学専門ゼミナールII,"{4,3,4,3,2}","{4,3,4,3,2}"
10297,教育学部,英語科教育法I,"{19,19,21,20,20}","{17,16,17,14,15}"
10298,教育学部,英語科教育法II,"{13,14,19,21,20}","{11,14,16,16,17}"
10299,教育学部,学校心理臨床概論(教育・学校心理学),"{25,NULL,NULL,NULL,NULL}","{23,NULL,NULL,NULL,NULL}"
10300,教育学部,学校探究ゼミナール,"{6,6,6,11,NULL}","{6,6,6,9,NULL}"
10301,教育学部,教育の方法と技術I,"{63,56,NULL,NULL,NULL}","{44,48,NULL,NULL,NULL}"
10302,教育学部,教育の方法と技術II,"{112,67,NULL,NULL,NULL}","{106,62,NULL,NULL,NULL}"
10303,教育学部,教育課程論,"{119,158,129,151,NULL}","{96,117,94,125,NULL}"
10304,教育学部,教育学基礎演習I,"{14,19,NULL,13,12}","{11,14,NULL,13,11}"
10305,教育学部,教育学基礎演習II,"{16,2,NULL,11,20}","{15,2,NULL,10,17}"
10306,教育学部,教育学専門ゼミナールI,"{1,5,NULL,4,4}","{1,2,NULL,3,2}"
10307,教育学部,教育学専門ゼミナールII,"{2,3,NULL,2,5}","{2,1,NULL,1,3}"
10308,教育学部,教育学専門講読演習A,"{1,2,1,3,NULL}","{1,1,1,1,NULL}"
10309,教育学部,教育学専門講読演習B,"{2,1,NULL,1,NULL}","{2,1,NULL,1,NULL}"
10310,教育学部,教育学特論II,"{2,NULL,NULL,NULL,8}","{2,NULL,NULL,NULL,5}"
